step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
251,PAYMENT,1485.64,C983240275,8012.5,6526.86,M549812151,827.99,741.93,0,0
409,CASH_IN,140.44,C963166735,889.61,749.17,C356641952,477.9,618.34,0,0
406,PAYMENT,56.43,C950780321,2871.61,2815.19,M764672783,1923.69,1853.95,0,0
516,CASH_IN,841.39,C666143686,6591.19,5749.79,C311561249,1895.02,2736.41,0,0
396,PAYMENT,110.63,C790036318,1040.24,929.61,M599164886,3682.36,3503.22,0,0
531,DEBIT,5986.96,C736376699,14476.78,8489.83,C386611546,243.82,202.0,0,0
283,CASH_IN,266.13,C623332004,15491.91,15225.78,C222370133,1808.85,2074.98,0,0
399,PAYMENT,38.56,C878178084,1021.03,982.47,M465080824,1139.07,860.13,0,0
704,CASH_OUT,2821.88,C950047279,12901.94,10080.06,C183777964,205.46,65.88,0,0
695,CASH_IN,32.96,C149127936,5210.29,5177.33,C644440863,688.8,721.76,0,0
386,TRANSFER,390.23,C527965939,1532.65,1142.42,C508023369,443.19,833.42,0,0
679,PAYMENT,171.53,C421520663,6212.13,6040.61,M213625633,10034.58,9795.8,0,0
707,CASH_IN,398.56,C536041228,15127.82,14714.27,C964039310,2429.77,2828.32,0,0
407,CASH_IN,391.58,C940028769,5246.13,4804.55,C714979297,2692.13,3083.71,0,0
343,CASH_OUT,903.0,C163956959,7320.25,6417.25,C545205670,846.52,826.33,0,0
31,PAYMENT,420.19,C283232588,2132.48,1712.3,M384096057,12855.13,12848.73,0,0
175,PAYMENT,140.48,C590430641,12172.34,12031.86,M951438935,240922.13,240891.01,0,0
339,CASH_IN,243.14,C346335792,24150.68,23907.54,C365123869,6074.99,6318.12,0,0
241,CASH_OUT,933.43,C154775472,5739.0,4805.57,C425499589,212.16,64.74,0,0
701,PAYMENT,569.03,C682604693,17089.5,16520.48,M188221527,7928.99,7713.88,0,0
117,CASH_OUT,30.15,C605738362,4353.07,4322.92,C944018154,946.22,878.74,0,0
123,TRANSFER,744.36,C450416144,25147.14,24402.78,C470856902,23.77,768.13,0,0
434,PAYMENT,214.29,C858066991,4295.02,4030.73,M150612495,61812.0,61529.44,0,0
172,CASH_OUT,84505.96,C794449749,84505.96,0.0,C947500973,0.0,84505.96,1,0
478,TRANSFER,269.79,C431596620,1688.57,1418.78,C468779721,4938.58,5208.37,0,0
253,CASH_IN,483.8,C870309185,5901.05,5417.25,C488443008,2232.45,2716.25,0,0
429,PAYMENT,364.62,C681545052,1636.18,1271.56,M631153708,1375.29,1334.18,0,0
392,CASH_OUT,271.35,C549501974,2740.95,2469.59,C472111129,931.36,664.98,0,0
113,TRANSFER,240.03,C197429686,5261.94,5021.91,C790651835,93.77,333.8,0,0
54,CASH_OUT,1118.92,C397851598,15616.84,14497.92,C597675483,131.72,40.04,0,0
512,CASH_IN,670.43,C380545072,16666.32,15995.89,C354306366,582.44,1252.87,0,0
210,DEBIT,1932.08,C102703198,24439.46,22507.39,C623314390,683.92,558.43,0,0
496,CASH_OUT,394.31,C143881852,2685.25,2290.94,C459095750,2344.02,2324.41,0,0
566,TRANSFER,1889.06,C379289849,8564.95,6675.89,C927177228,1436.89,3325.95,0,0
76,CASH_IN,128.58,C882691801,1185.58,1057.0,C982279369,2828.21,2956.79,0,0
225,TRANSFER,158.78,C291186809,1503.92,1345.14,C653148053,22.44,181.22,0,0
128,PAYMENT,187.19,C599892941,617.77,430.58,M539226241,5469.93,5390.92,0,0
460,TRANSFER,174.94,C706369932,14704.31,14529.37,C706667246,1466.06,1641.0,0,0
268,CASH_OUT,556.93,C498869448,3688.05,3131.12,C843475932,95407.68,95224.93,0,0
69,PAYMENT,8494.56,C689846919,22027.6,13533.05,M640116849,770.37,687.17,0,0
484,PAYMENT,678.44,C445206859,56609.53,55931.09,M803675658,3263.39,3069.5,0,0
22,PAYMENT,868.04,C113787571,3827.43,2959.4,M277262121,257.05,32.81,0,0
197,CASH_IN,2352.8,C888018137,70365.37,68037.58,C308897322,192.14,2544.94,0,0
687,CASH_OUT,182115.45,C444149963,214253.47,32138.02,C457890669,1200.0,183315.45,1,0
668,PAYMENT,4005.74,C759795812,7307.11,3301.36,M749581195,30335.38,30262.28,0,0
507,CASH_OUT,114.85,C869072602,4350.53,4235.68,C938922063,1876.9,1680.52,0,0
651,PAYMENT,427.86,C321019768,6537.11,6109.24,M491086954,471.5,257.13,0,0
248,CASH_OUT,1116.9,C266528470,6971.74,5859.83,C860617731,6636.77,6415.42,0,0
89,PAYMENT,22.46,C492541737,1269.55,1247.09,M173667784,1242.14,943.31,0,0
441,PAYMENT,480.33,C987734454,16151.84,15671.5,M596735269,438.8,216.28,0,0
546,PAYMENT,178.93,C467731578,3624.54,3395.61,M938777633,103.34,1.98,0,0
164,CASH_OUT,39.52,C519162454,1832.24,1792.72,C751788009,200.18,58.69,0,0
143,DEBIT,279.32,C592946945,2055.86,1776.53,C243680604,3434.57,3165.46,0,0
39,CASH_OUT,1861.11,C176793513,11382.25,9521.13,C506055840,75223.44,75114.19,0,0
626,PAYMENT,92.15,C883412325,3120.2,3028.05,M787271247,124152.54,123903.51,0,0
467,CASH_IN,140.65,C822310415,1109.93,969.28,C254892458,897.59,1038.24,0,0
574,PAYMENT,1177.92,C480751581,6554.98,5377.06,M971915591,3932.66,3803.61,0,0
148,PAYMENT,442.68,C922990317,25345.76,24903.08,M991327653,168.75,0.0,0,0
694,TRANSFER,6483.39,C224186844,49923.34,43439.94,C201741808,711.98,7195.37,0,0
307,PAYMENT,262.7,C333702209,1765.26,1502.56,M481515449,3617.22,3541.74,0,0
484,CASH_IN,461.24,C422888416,5320.16,4858.91,C913073050,1393.98,1855.23,0,0
400,PAYMENT,613.46,C331238466,7955.53,7342.08,M340504480,939.0,764.06,0,0
72,TRANSFER,600.05,C710421806,17494.16,16894.12,C861597319,37.93,637.97,0,0
528,PAYMENT,237.5,C878794156,11099.84,10862.35,M744726381,8597.77,8484.82,0,0
633,PAYMENT,728.26,C878145516,3513.56,2785.3,M680132525,1894.24,1777.58,0,0
266,CASH_OUT,142.12,C107296960,3446.73,3304.62,C630538785,722.1,550.25,0,0
516,CASH_IN,774.36,C202494699,8359.55,7590.19,C176426626,16858.14,17632.5,0,0
711,CASH_OUT,184.48,C255798653,1501.37,1316.89,C713512638,680.97,408.22,0,0
459,PAYMENT,200.44,C532838247,12145.52,11945.09,M292892830,3.63,0.0,0,0
22,PAYMENT,1118.09,C301650730,6824.07,5690.98,M150982541,1091.37,829.57,0,0
219,CASH_OUT,1171.25,C104934705,7016.67,5845.42,C580099372,89097.96,88953.94,0,0
646,CASH_OUT,60.59,C283395991,8464.95,8404.35,C679035769,2047.27,1982.16,0,0
6,CASH_OUT,656.69,C896627598,5517.55,4860.86,C501414048,1177.66,1165.24,0,0
291,CASH_OUT,447.55,C456947370,4852.09,4404.54,C406439795,1880.18,1657.19,0,0
17,TRANSFER,806.7,C460158731,1849.21,1042.51,C481491753,24464.6,25271.3,0,0
66,PAYMENT,132.24,C710412046,1620.51,1488.27,M486070485,695.76,634.77,0,0
141,PAYMENT,95.34,C153204485,1954.56,1859.22,M500783645,182.97,34.05,0,0
665,PAYMENT,126.77,C360156317,1136.46,1009.69,M666828133,977.06,801.56,0,0
543,PAYMENT,380.53,C857080548,42941.4,42545.87,M913594047,172.51,0.0,0,0
222,PAYMENT,526.56,C424310645,11878.19,11351.64,M322630704,219484.4,219336.51,0,0
168,CASH_OUT,181.92,C541216833,1253.58,1071.66,C968777655,1572.64,1489.17,0,0
388,TRANSFER,873.58,C433652493,9643.49,8719.92,C594972781,146.77,1020.35,0,0
631,PAYMENT,264.49,C550529673,4637.26,4372.77,M790551862,3698.95,3472.52,0,0
649,PAYMENT,703.02,C401243609,30897.64,30144.62,M137219536,9757.44,9503.78,0,0
538,CASH_OUT,61.39,C886570102,3771.65,3695.27,C958203388,285.14,183.34,0,0
521,CASH_OUT,1171.16,C809984936,6830.16,5658.99,C593946402,1107.35,901.25,0,0
8,CASH_OUT,1660.05,C599082384,7872.76,6212.7,C338458911,412.4,129.46,0,0
227,PAYMENT,131.67,C115383680,565.31,433.63,M158363861,7677.7,7473.47,0,0
604,CASH_IN,968.26,C378150506,27688.62,26720.36,C284009229,30108.36,31076.62,0,0
416,PAYMENT,23.55,C845341019,3484.13,3460.58,M843655579,560.16,522.6,0,0
426,CASH_OUT,821.46,C864204946,3803.69,2982.23,C605015951,388.2,129.75,0,0
300,PAYMENT,533.4,C739055439,6723.93,6190.53,M117857536,617.61,426.68,0,0
143,CASH_OUT,240.75,C872428394,3546.5,3305.75,C728026061,1260.96,1095.73,0,0
255,PAYMENT,1163.17,C825898894,27609.36,26446.19,M961546863,236.12,151.61,0,0
625,TRANSFER,508.55,C635031771,4166.19,3657.64,C919997379,1268.35,1776.9,0,0
108,CASH_IN,1914.66,C496909662,9860.8,7946.14,C579456345,253.6,2168.26,0,0
241,CASH_OUT,3529.67,C556994594,11457.21,7927.55,C522630267,3424.97,3291.9,0,0
695,CASH_OUT,178.13,C918127009,1271.52,1043.4,C403181152,3580.31,3441.86,0,0
136,PAYMENT,867.11,C363219447,34458.04,33590.93,M145890059,2963.46,2693.57,0,0
29,PAYMENT,12.57,C598819818,1798.49,1785.92,M967048648,5190.67,5045.99,0,0
186,TRANSFER,145.9,C402537672,7143.19,6997.29,C374448487,7728.5,7874.39,0,0
17,CASH_OUT,150.42,C424811789,2200.99,2050.57,C604939767,8559.72,8259.85,0,0
468,CASH_IN,4928.32,C716241696,33245.54,28317.22,C921614068,531.08,5459.4,0,0
624,PAYMENT,749.23,C721841300,3654.57,2905.34,M101180523,2277.34,2036.16,0,0
625,PAYMENT,333.77,C142869722,1195.99,862.21,M326245549,7747.6,7450.99,0,0
446,PAYMENT,751.44,C479851146,9264.41,8512.97,M499036871,921.7,837.17,0,0
383,PAYMENT,180.76,C851647240,1636.57,1455.81,M732868826,1344.03,1138.6,0,0
339,CASH_OUT,154.16,C853837384,4978.34,4824.17,C703739668,8717.93,8611.89,0,0
12,PAYMENT,1821.85,C609642094,6532.54,4710.69,M767479727,344.17,94.68,0,0
30,PAYMENT,9948.15,C111498685,69748.83,59800.69,M679426957,98011.04,97961.08,0,0
715,CASH_IN,257.13,C878924151,4461.76,4204.63,C819306759,38415.28,38672.42,0,0
65,PAYMENT,594.51,C450930855,9093.9,8499.39,M128666957,263.73,211.24,0,0
608,CASH_OUT,128.89,C624032101,3221.46,3117.57,C360869827,115.29,0.0,0,0
646,TRANSFER,610.27,C399374460,3069.9,2464.62,C122992721,84.58,694.86,0,0
565,CASH_OUT,276.01,C850785385,1591.86,1315.85,C317198954,1784.13,1562.63,0,0
575,CASH_IN,873.83,C916405412,5434.98,4561.15,C216682470,3144.84,4018.67,0,0
141,PAYMENT,1231.29,C472254618,6844.23,5597.93,M937806287,392.66,340.16,0,0
429,CASH_OUT,7735.17,C965780509,33578.28,25843.1,C468373498,4911.06,4632.48,0,0
281,PAYMENT,745.35,C997444122,5262.13,4516.78,M621522199,216.71,32.76,0,0
700,PAYMENT,3085.23,C459750908,6534.34,3449.11,M360959537,291.78,35.18,0,0
370,CASH_IN,447.65,C152390099,2171.82,1724.16,C163883903,83.54,531.2,0,0
599,PAYMENT,40.46,C670539637,2048.28,2007.81,M589448942,1149.49,1066.66,0,0
374,PAYMENT,290.1,C546927366,3082.8,2792.71,M624665464,4228.41,4006.28,0,0
606,CASH_OUT,364.38,C417562559,3537.02,3172.64,C533990195,159.64,30.8,0,0
7,PAYMENT,34.53,C146176718,2306.58,2272.05,M329391314,3284.43,3104.8,0,0
121,PAYMENT,308.73,C161473653,15831.6,15522.88,M493131646,1430.85,1139.37,0,0
45,CASH_OUT,14.02,C358612526,3731.8,3717.78,C580317697,3954.58,3845.72,0,0
89,PAYMENT,1010.55,C431801030,27745.43,26759.88,M231949120,197.69,63.22,0,0
690,PAYMENT,61.44,C550425562,747.33,685.9,M969132695,2919.64,2783.11,0,0
345,TRANSFER,306.44,C906462006,2642.23,2335.79,C368736445,146.93,453.37,0,0
175,CASH_OUT,59.24,C741017221,10922.62,10863.38,C722913104,6699.57,6629.98,0,0
535,PAYMENT,233.33,C181577180,16303.27,16069.94,M367359084,798.37,686.52,0,0
490,CASH_OUT,2088.77,C714734632,11874.57,9785.8,C538328307,111.79,0.0,0,0
239,PAYMENT,87.9,C582717298,4806.5,4703.6,M937751198,20713.28,20577.02,0,0
561,TRANSFER,482.06,C276122529,17473.87,16991.82,C410182552,28959.31,29441.36,0,0
351,PAYMENT,594.49,C336612730,3205.5,2611.0,M244704627,136.41,0.0,0,0
306,CASH_IN,270.21,C936026509,54138.71,53868.49,C381327354,1568.47,1838.68,0,0
279,CASH_IN,465.53,C881723635,17512.11,17046.58,C691901594,143.27,588.8,0,0
639,CASH_OUT,1879.96,C597987914,17333.42,15453.45,C974516307,304.28,151.38,0,0
607,CASH_OUT,181.33,C299086185,3210.26,3028.93,C165000843,2859.1,2706.6,0,0
59,CASH_OUT,437.16,C192010008,8360.2,7923.03,C647946450,10178.85,9928.15,0,0
139,DEBIT,1609.03,C325314163,4337.6,2728.57,C812673861,911.02,668.96,0,0
102,CASH_IN,15.43,C926401128,1705.59,1675.16,C369657846,3232.73,3258.16,0,0
359,CASH_OUT,1083.96,C634345502,18799.31,17715.35,C887681540,18791.85,18694.37,0,0
203,PAYMENT,94.4,C847461271,1678.39,1583.99,M802189015,1755.49,1743.72,0,0
449,PAYMENT,987.93,C775866129,4729.17,3741.24,M934522892,3314.01,3060.84,0,0
349,CASH_IN,50.39,C947466977,12265.74,12240.35,C101694601,916.41,966.79,0,0
662,CASH_IN,6670.9,C280741787,17879.77,11208.87,C670328171,3434.18,10105.08,0,0
208,CASH_OUT,1028.39,C467781742,31222.88,30194.49,C674631527,311.09,31.34,0,0
188,CASH_IN,321.27,C288118306,3804.11,3482.83,C563258932,1217.31,1538.58,0,0
392,PAYMENT,3782.84,C352969946,9486.07,5703.23,M987932757,1659.22,1577.98,0,0
247,CASH_OUT,87.77,C856702679,1800.49,1712.72,C392632509,1270.55,1212.77,0,0
111,PAYMENT,247.48,C975567955,2103.3,1855.83,M795730001,166.0,90.72,0,0
233,PAYMENT,10245.31,C649652730,10245.31,0.0,M429404792,150.0,0.0,1,0
68,DEBIT,46.99,C234213467,3387.69,3340.7,C603348499,9408.93,9226.09,0,0
499,CASH_IN,165.13,C337717855,42350.26,42185.13,C388330313,2118.89,2284.02,0,0
533,PAYMENT,5822.43,C113403555,37972.29,32149.86,M224286156,4461.31,4176.2,0,0
644,PAYMENT,3421.97,C135239826,7260.61,3838.64,M975930862,158.73,0.0,0,0
488,CASH_IN,156.15,C115870010,4788.77,4632.62,C902077498,255.34,411.48,0,0
719,TRANSFER,2791.16,C779794480,67133.58,64342.42,C876896243,165.75,2956.91,0,0
430,PAYMENT,191.04,C652557462,1344.3,1153.26,M280438596,231.05,6.29,0,0
454,PAYMENT,73.88,C944718443,289381.79,289307.91,M876616502,2119.21,1942.3,0,0
450,CASH_OUT,307.81,C945181974,12161.9,11854.09,C721585685,6444.68,6356.36,0,0
715,PAYMENT,74.29,C576765365,14933.54,14859.24,M926545238,3158.35,3156.95,0,0
466,PAYMENT,267.3,C310675146,2301.96,2034.66,M701460527,444.5,399.84,0,0
239,CASH_OUT,1821.63,C500719097,12602.63,10781.0,C118099879,251.49,70.29,0,0
566,PAYMENT,349.81,C667125191,3583.11,3233.3,M851544192,1542.37,1472.43,0,0
464,CASH_OUT,50.9,C570532091,611.85,560.95,C740259964,5734.09,5452.77,0,0
244,PAYMENT,3812.47,C647452981,8167.65,4355.18,M477683667,26.01,18.91,0,0
339,PAYMENT,2493.29,C947823197,5073.27,2529.97,M422981843,52084.35,51933.26,0,0
31,TRANSFER,293.22,C182192840,10156.08,9862.86,C197814536,4433.5,4706.72,0,0
520,PAYMENT,4303.13,C643453936,13880.63,9582.5,M427555119,971.56,954.45,0,0
572,CASH_OUT,79059.49,C849247204,79059.49,0.0,C664021448,0.0,0.0,1,0
3,PAYMENT,2797.47,C281889204,22365.81,19568.34,M397760863,235.86,0.0,0,0
512,CASH_OUT,1762.52,C121130258,19291.31,17528.79,C178310248,246.11,0.0,0,0
370,CASH_IN,3435.77,C193699867,20976.45,17540.69,C828575383,3720.19,7155.96,0,0
571,TRANSFER,119.61,C429274628,17552.45,17432.84,C416328908,12646.46,12766.07,0,0
602,PAYMENT,1542.81,C513851201,10865.25,9322.43,M575151423,211.98,126.76,0,0
313,TRANSFER,44.69,C906153950,414.62,369.93,C852732894,547.88,592.57,0,0
10,PAYMENT,88.42,C207936084,45334.4,45245.98,M870069329,678.25,436.93,0,0
240,CASH_OUT,2785.93,C778268801,20790.41,18029.49,C896184557,1102.17,1101.02,0,0
675,CASH_OUT,2571.82,C808836433,32730.65,30158.83,C869879508,6195.23,6186.84,0,0
392,PAYMENT,1372.49,C590414568,9960.81,8588.32,M973830535,181.1,0.0,0,0
456,DEBIT,1697.62,C842612956,16355.51,14682.88,C746449375,4048.97,3824.33,0,0
11,PAYMENT,269.68,C406224783,1893.52,1608.84,M790152516,432.16,403.73,0,0
27,PAYMENT,247.18,C970554628,2709.06,2461.88,M356190200,29.21,0.0,0,0
638,TRANSFER,7.84,C461329294,5075.03,5067.19,C108530094,2591.92,2599.76,0,0
633,PAYMENT,4171.66,C325312908,29669.82,25498.16,M781353847,12162.41,11876.57,0,0
519,TRANSFER,68.88,C132799330,706.79,637.91,C876273381,4170.53,4239.41,0,0
643,CASH_IN,7174.63,C460276955,50584.86,43410.23,C791603233,262.93,7447.56,0,0
498,PAYMENT,52.78,C992743073,2340.06,2287.28,M812393014,1308.92,1101.33,0,0
324,CASH_IN,384.01,C512411942,2902.94,2518.93,C903087444,2818.68,3212.68,0,0
23,CASH_IN,42.63,C478904741,1736.89,1694.26,C324555896,1805.07,1847.7,0,0
544,CASH_IN,48.82,C736249312,61715.02,61666.2,C837755741,165.15,193.97,0,0
12,PAYMENT,2988.93,C559102543,15113.81,12124.88,M114008403,642.13,612.38,0,0
11,CASH_IN,60.31,C648235873,426.54,366.23,C661496508,158923.69,158984.01,0,0
323,PAYMENT,1017.82,C365692070,10772.28,9754.46,M121049813,393.32,116.42,0,0
40,PAYMENT,421.32,C144732154,26028.44,25607.13,M747853401,974.14,769.77,0,0
11,PAYMENT,13.84,C114161488,20282.13,20268.29,M107999336,115.14,10.87,0,0
412,CASH_OUT,4314.38,C113932422,8953.61,4639.23,C545286347,4055.1,3875.03,0,0
86,PAYMENT,129.66,C752651331,1630.8,1501.14,M107184265,26299.61,26111.59,0,0
115,CASH_OUT,285.94,C162201302,1552.52,1266.58,C585167996,982.6,872.16,0,0
63,CASH_OUT,182.51,C744372485,1537.18,1354.66,C383323975,1596.49,1479.26,0,0
316,CASH_OUT,75.08,C315503089,4383.74,4308.66,C406035972,12597.44,12394.57,0,0
14,PAYMENT,205.17,C364812371,6156.98,5951.82,M753223609,1042.99,883.5,0,0
185,CASH_OUT,98.94,C827039971,1619.8,1520.86,C346575427,566.64,450.04,0,0
101,CASH_IN,542.71,C904895357,2842.37,2299.65,C518182661,5185.0,5727.71,0,0
537,CASH_OUT,282.0,C575203927,4941.66,4659.66,C716848065,1404.83,1312.76,0,0
115,PAYMENT,918.05,C438715134,9161.49,8243.44,M354176868,2154.0,1991.41,0,0
256,PAYMENT,4971.65,C874037736,8075.33,3103.68,M126715263,2052.15,1967.31,0,0
114,CASH_OUT,59.65,C868088441,4239.36,4179.7,C599133802,19936.72,19894.73,0,0
565,CASH_OUT,430.38,C618265743,8448.89,8018.52,C389051210,739.6,501.85,0,0
14,DEBIT,532.03,C803610258,13418.15,12886.12,C852689796,6843.2,6674.1,0,0
308,PAYMENT,24.72,C700335851,6549.03,6524.31,M535004095,91.05,41.55,0,0
322,CASH_IN,1037.38,C687871781,2690.33,1652.95,C507450933,899.57,1936.95,0,0
534,PAYMENT,31.21,C251342883,7486.65,7455.44,M658687997,2246.57,2028.98,0,0
482,PAYMENT,50.12,C723099532,901.76,851.64,M488110177,14258.06,14232.21,0,0
47,CASH_OUT,246.8,C217073543,3962.2,3715.39,C538343379,379.96,113.99,0,0
226,PAYMENT,619.05,C385673450,5852.97,5233.92,M753396081,1187.31,1075.72,0,0
571,DEBIT,408.48,C836769363,2660.2,2251.72,C223682589,837.07,609.83,0,0
397,PAYMENT,2177.42,C651649707,13288.47,11111.05,M235009419,1037.29,869.33,0,0
159,CASH_IN,1589.06,C281280778,20699.87,19110.81,C516303819,10075.11,11664.16,0,0
421,CASH_IN,181.97,C903271318,1008.69,826.72,C721052955,680.32,872.29,0,0
701,DEBIT,47.93,C530831005,1481.49,1433.56,C658687321,1394.34,1260.58,0,0
162,CASH_OUT,601.43,C931544085,3336.32,2734.89,C272745097,36.75,0.0,0,0
76,CASH_OUT,569.35,C922921325,3964.29,3379.94,C945831056,68.15,0.0,0,0
562,CASH_IN,368.23,C707492892,2057.06,1688.83,C218673908,2012.14,2380.37,0,0
510,CASH_IN,590.13,C669064695,21174.97,20584.84,C617569550,292.73,882.86,0,0
208,PAYMENT,105.87,C314802280,1441.75,1335.88,M895636716,1132.07,997.4,0,0
305,CASH_OUT,341.45,C786436158,2985.39,2643.94,C457734856,5922.04,5795.35,0,0
427,CASH_OUT,1004.51,C635425012,18621.62,17617.11,C679891690,54.2,0.0,0,0
581,PAYMENT,963.87,C539610431,4249.52,3285.65,M218156164,5479.06,5254.14,0,0
577,PAYMENT,284.23,C154525768,3989.58,3705.35,M833597176,1261.01,972.03,0,0
302,PAYMENT,800.25,C826780779,5521.18,4720.93,M627287923,1679.72,1656.98,0,0
187,PAYMENT,1328.93,C261902050,9932.28,8603.36,M929061842,570.6,368.93,0,0
335,TRANSFER,1292.17,C615358027,9835.14,8542.97,C978696226,20788.21,22080.38,0,0
669,PAYMENT,646.7,C667277630,22004.79,21358.08,M625075629,130.97,0.0,0,0
265,PAYMENT,172.43,C236293280,14796.06,14623.63,M328617494,72.73,0.0,0,0
127,TRANSFER,2618.99,C181169119,22032.1,19413.1,C592267330,1700.09,4319.08,0,0
66,CASH_OUT,39327.67,C303046949,39327.67,0.0,C896194793,1200.0,0.0,1,0
476,PAYMENT,57.14,C563520750,1695.05,1637.91,M972460256,13.95,0.0,0,0
603,CASH_OUT,141.35,C184868806,755.42,614.07,C391079764,479.0,415.52,0,0
383,PAYMENT,200.44,C940408755,9798.47,9598.03,M818435781,278.89,148.53,0,0
259,CASH_OUT,514.92,C352183189,35284.87,34769.95,C145431707,4765.3,4630.63,0,0
352,TRANSFER,20408.24,C846170485,24009.69,3601.45,C538196859,150.0,0.0,1,0
168,PAYMENT,425.9,C525046999,3060.44,2634.54,M712213749,815.43,524.4,0,0
557,CASH_IN,127.33,C909997856,4865.1,4737.76,C312841387,91.13,218.47,0,0
322,PAYMENT,100.99,C760259352,4121.11,4020.12,M194444930,483.99,245.7,0,0
539,PAYMENT,63.59,C179981213,1743.04,1679.45,M585954774,46460.5,46271.92,0,0
547,PAYMENT,50.64,C976290269,953.76,903.12,M478800347,42.99,0.0,0,0
463,PAYMENT,37.2,C434656410,2562.44,2525.24,M329794934,3136.96,2852.54,0,0
360,CASH_OUT,107.15,C334865293,6467.56,6360.41,C509065095,8846.49,8555.13,0,0
476,CASH_OUT,629.66,C772537228,1635.32,1005.66,C256791089,2673.99,2584.83,0,0
614,CASH_OUT,289.28,C269059330,7361.64,7072.36,C823986727,271.89,247.7,0,0
168,CASH_OUT,151.3,C934659737,10725.32,10574.02,C217299229,1635.32,1479.69,0,0
565,CASH_OUT,358.75,C832103103,5116.78,4758.03,C933862360,3894.21,3797.27,0,0
204,PAYMENT,65.36,C505702487,3563.67,3498.31,M274833862,7628.98,7624.56,0,0
713,CASH_IN,203.58,C257166629,4452.15,4233.57,C678565603,8040.18,8243.76,0,0
433,PAYMENT,678.06,C193303098,3809.76,3131.7,M481388518,1273.84,1107.31,0,0
186,CASH_IN,1001.45,C418242090,12428.66,11427.21,C993936075,10016.53,10997.98,0,0
259,PAYMENT,2072.38,C876919648,12003.5,9931.12,M806469780,218.45,196.2,0,0
639,CASH_IN,75.15,C308982480,18224.97,18149.82,C447536657,655.95,731.11,0,0
351,DEBIT,68.15,C357407536,21883.44,21815.29,C922585627,1058.96,1028.68,0,0
421,PAYMENT,158.57,C379158117,2300.22,2141.65,M680217163,1553.56,1367.96,0,0
694,PAYMENT,470.76,C975373044,9830.04,9359.29,M613879067,2443.96,2190.38,0,0
331,PAYMENT,44.68,C832576479,467.32,422.64,M232689684,28933.11,28903.7,0,0
263,TRANSFER,36.59,C630002339,834.61,798.02,C120822895,407.14,443.73,0,0
108,CASH_OUT,6.8,C818187420,1703.41,1696.61,C180285985,113.91,48.74,0,0
444,CASH_OUT,601.32,C489867325,8423.84,7822.51,C795560643,223.09,0.0,0,0
547,PAYMENT,196.93,C647076785,2165.45,1968.53,M541656347,3231.6,3043.21,0,0
570,TRANSFER,21816.52,C283040563,21816.52,0.0,C259901768,0.0,21816.52,1,0
634,CASH_OUT,180.98,C700002994,835.01,639.03,C902634159,231.35,220.44,0,0
139,PAYMENT,274.01,C425850812,750.37,476.36,M529923533,97.22,0.0,0,0
606,CASH_IN,235.44,C759865297,3778.46,3543.02,C779923551,2640.24,2875.67,0,0
97,PAYMENT,312.96,C479563899,1844.1,1531.14,M572261193,120.68,0.0,0,0
468,CASH_OUT,359.89,C952625229,29918.47,29563.59,C676117631,2187.87,2152.55,0,0
685,PAYMENT,539.9,C847477563,8249.83,7694.93,M505417175,743.73,454.35,0,0
414,PAYMENT,10211.59,C162614395,54172.22,43960.64,M817483234,14010.23,13871.97,0,0
21,CASH_OUT,1191.18,C631545507,26889.97,25698.79,C700869563,1550.31,1444.96,0,0
597,PAYMENT,35.62,C996467065,3920.87,3885.25,M925741359,420.81,145.69,0,0
187,PAYMENT,123.55,C859721201,3562.16,3438.61,M331162871,21534.57,21421.36,0,0
402,CASH_OUT,158.77,C861048045,14145.28,13986.51,C233138313,573.41,402.91,0,0
155,CASH_IN,981.09,C562342897,8399.36,7418.27,C546911140,95.26,1056.35,0,0
470,PAYMENT,6575.98,C657795491,17179.72,10603.74,M117194558,1044.72,945.29,0,0
506,PAYMENT,321.58,C717623799,31794.18,31472.6,M132030274,1085.77,1060.46,0,0
78,PAYMENT,1161.28,C569952456,11790.58,10629.29,M201595276,3777.52,3533.57,0,0
511,CASH_IN,735.38,C160328747,3493.83,2783.46,C420031348,1398.57,2133.95,0,0
643,PAYMENT,242.66,C589327919,1685.92,1443.27,M763224659,196.27,0.0,0,0
4,CASH_IN,1183.51,C578218937,10835.32,9651.81,C414134928,8415.11,9578.62,0,0
463,PAYMENT,167.85,C738950107,1195.34,1027.49,M740884687,2137.24,2118.61,0,0
103,CASH_IN,1592.17,C257361638,4580.13,2987.96,C712926296,1079.11,2671.28,0,0
597,CASH_IN,3467.79,C146437017,17350.91,13868.12,C357348624,304.64,3772.42,0,0
